Frec. de muestreo 2
Tiendas de comida, Oficinas, Casas, Hospital, Gimnasios, Restaurants, Centros comerciales, Parques, Semáforo
0,0,613,1,0,0,0,0,0
0,0,620,4,1,0,0,0,0
0,2,621,5,0,0,0,0,0
0,2,625,8,0,0,0,0,0
1,2,612,2,0,0,0,0,0
5,5,618,2,0,1,0,0,0
5,5,598,0,0,0,1,0,0
9,5,602,1,1,1,1,0,0
9,5,578,0,1,0,0,1,0
14,6,585,0,1,0,0,1,0
8,6,571,0,1,0,2,1,0
12,7,582,0,2,0,3,3,0
3,5,563,1,1,0,2,4,0
6,7,567,3,1,2,2,4,0
5,5,519,2,0,1,0,3,0
11,5,523,4,1,1,0,3,0
10,6,491,1,0,1,1,4,0
11,4,358,3,0,0,2,4,0
13,7,466,2,0,0,2,4,0
12,6,410,3,1,1,2,4,0
18,6,447,0,0,1,3,5,0
9,6,375,1,0,2,3,2,0
17,7,402,1,0,0,4,4,0
11,11,376,1,0,1,2,5,0
19,12,430,2,0,0,4,7,0
1,13,457,0,0,0,0,0,0
0,15,514,3,0,0,0,0,0
0,13,542,1,0,0,0,0,0
0,13,569,2,0,0,0,0,0
