Frec. de muestreo 2
Tiendas de comida, Oficinas, Casas, Hospital, Gimnasios, Restaurants, Centros comerciales, Parques, Semáforo
2,6,511,0,0,5,0,2,0
3,7,565,2,0,3,1,3,0
3,7,543,3,0,3,1,3,0
4,7,551,1,0,2,3,4,0
6,8,520,2,0,2,3,0,0
10,8,542,1,0,4,2,0,0
4,4,500,0,0,2,1,2,0
7,5,514,2,0,2,1,2,0
7,4,470,5,0,2,1,3,0
6,5,492,4,1,1,3,5,0
2,6,424,3,1,1,3,5,0
8,5,448,6,2,3,3,7,0
5,9,364,1,0,3,4,5,0
9,9,394,2,0,3,5,6,0
10,7,357,3,0,4,4,1,0
17,8,402,4,0,4,6,3,0
1,9,425,1,0,2,0,1,0
0,11,477,3,0,2,0,0,0
0,12,522,1,0,0,0,0,0
0,13,560,2,0,0,0,0,0
0,0,574,1,0,0,0,0,0
0,0,591,2,0,0,0,0,0
0,0,606,1,0,0,0,0,0
0,0,618,0,0,0,0,0,0
0,0,625,0,0,0,0,0,0
0,0,634,0,0,0,0,0,0
0,0,645,0,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,1,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,624,0,0,0,0,0,0
0,0,628,1,0,0,0,0,0
0,0,619,3,0,0,0,0,0
0,0,620,6,0,0,0,0,0
0,0,614,0,0,0,0,0,0
0,1,617,4,0,0,0,0,0
0,1,603,5,0,0,0,0,0
2,1,609,5,0,0,0,0,0
1,5,589,1,0,0,0,0,0
6,7,590,2,0,0,0,0,0
7,9,569,1,0,1,0,0,0
12,9,573,1,0,1,0,0,0
3,10,546,2,0,1,1,0,0
7,13,549,4,0,2,2,2,0
5,12,532,0,0,2,2,1,0
7,14,546,2,1,3,3,2,0
3,14,515,0,0,3,2,3,0
7,14,531,6,0,3,2,6,0
3,16,491,2,0,2,2,3,0
9,17,500,4,2,2,2,4,0
3,15,461,0,0,1,2,3,0
6,16,473,1,2,3,3,4,0
2,18,443,2,0,4,2,5,0
8,18,463,6,1,5,3,6,0
5,14,416,4,2,3,1,5,0
14,15,434,6,2,3,2,8,0
7,16,416,3,1,4,2,6,0
12,17,448,3,1,4,2,7,0
0,16,474,2,0,0,0,0,0
0,19,510,6,0,0,0,0,0
0,18,541,3,0,0,0,0,0
0,19,566,6,0,0,0,0,0
0,0,581,4,0,0,0,0,0
0,0,594,6,0,0,0,0,0
0,0,606,0,0,0,0,0,0
0,0,615,0,0,0,0,0,0
0,0,623,0,0,0,0,0,0
0,0,628,0,0,0,0,0,0
0,0,638,0,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,614,1,0,0,0,0,0
0,0,615,3,0,0,0,0,0
0,1,604,6,0,0,0,1,0
0,1,604,10,0,0,0,1,0
0,1,598,9,1,0,0,0,0
0,1,604,12,1,0,0,0,0
0,1,581,6,0,0,0,0,0
5,2,597,8,0,0,0,1,0
6,5,559,0,0,0,0,0,0
13,5,569,1,1,0,2,0,0
11,7,550,1,1,0,1,1,0
13,7,556,1,1,0,1,2,0
8,7,549,2,0,0,0,2,0
12,9,562,2,0,0,1,3,0
4,7,545,1,0,0,1,1,0
8,8,555,2,1,0,1,1,0
6,8,534,1,0,0,1,1,0
10,7,416,2,0,1,0,1,0
8,9,526,1,0,1,0,2,0
7,8,384,1,0,0,0,2,0
8,9,497,2,0,4,1,3,0
2,7,419,3,0,3,1,3,0
6,9,447,2,1,2,2,5,0
10,10,259,3,1,2,2,3,0
8,14,404,4,0,2,3,5,0
4,12,234,2,0,3,3,2,0
11,16,416,4,2,4,4,4,0
1,13,424,2,0,1,1,0,0
0,16,480,1,0,1,0,0,0
0,16,507,5,0,0,0,0,0
0,18,547,6,0,0,0,0,0
0,0,562,7,0,0,0,0,0
0,0,586,7,0,0,0,0,0
0,0,598,2,0,0,0,0,0
0,0,607,1,0,0,0,0,0
0,0,615,0,0,0,0,0,0
0,0,627,0,0,0,0,0,0
0,0,630,0,0,0,0,0,0
0,0,639,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,650,1,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,607,0,0,0,0,0,0
0,0,623,1,0,0,0,0,0
0,0,591,4,0,0,0,0,0
0,0,606,9,0,0,0,0,0
0,0,605,5,0,0,0,0,0
0,1,612,5,0,0,0,1,0
0,2,598,1,0,0,0,0,0
